id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,label,bytes_per_packet
19789,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,61251,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773607739933,1773607751167,11234,6,546,1773607739933,1773607743935,4002,4,364,1773607747707,1773607751167,3460,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,987,2246.8,1319.415287163219,3772,987,1334.0,576.9428047909082,2000,3460,3460.0,0.0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.50819672131148
10596,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,65457,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773597135158,1773597135158,0,2,160,1773597135158,1773597135158,0,1,72,1773597135158,1773597135158,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
8211,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55993,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,25,6,4,0,0,1773594606873,1773594606950,77,9,626,1773594606873,1773594606950,77,5,348,1773594606873,1773594606950,77,4,278,60,69.55555555555556,12.669955713331351,92,60,69.6,12.095453691366853,89,60,69.5,15.264337522473747,92,0,9.624999999999998,26.82183279132346,76,0,19.25,37.83627007691606,76,0,25.666666666666664,43.5928128632844,76,2,1,2,0,8,3,2,1,1,1,1,0,4,2,1,1,1,0,1,0,4,1,1,0,SMTP,Email,0,6,svr1.fyp.lab,,,,,0,68.79120879120879
18322,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56159,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773606806791,1773606806791,0,2,204,1773606806791,1773606806791,0,1,78,1773606806791,1773606806791,0,1,126,78,102.0,33.94112549695428,126,78,78.0,0.0,78,126,126.0,0.0,126,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab,,,,,0,97.14285714285714
19600,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,64177,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773607501201,1773607508952,7751,5,435,1773607501201,1773607505225,4024,4,348,1773607508952,1773607508952,0,1,87,87,87.0,0.0,87,87,87.0,0.0,87,87,87.0,0.0,87,1000,1937.75,1284.698246022518,3727,1000,1341.3333333333333,584.292164360719,2016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,oca.telemetry.microsoft.com,,,,,0,85.29411764705883
8298,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52504,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773593768838,1773593768838,0,2,204,1773593768838,1773593768838,0,1,78,1773593768838,1773593768838,0,1,126,78,102.0,33.94112549695428,126,78,78.0,0.0,78,126,126.0,0.0,126,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab,,,,,0,97.14285714285714
3526,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52470,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773588567223,1773588573317,6094,30,5952,1773588567223,1773588573317,6094,17,3783,1773588567223,1773588573317,6094,13,2169,60,198.39999999999995,290.48290352683284,1677,60,222.52941176470588,379.6347121982951,1677,60,166.8461538461538,99.25879151142074,366,0,210.1379310344828,1120.1004968986974,6034,0,380.875,1507.516362542488,6034,0,507.8333333333333,1748.176651846319,6059,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,197.74086378737542
11410,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,58376,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773598516346,1773598522455,6109,32,6385,1773598516346,1773598522455,6109,18,3910,1773598516346,1773598522455,6109,14,2475,60,199.53125000000009,281.9096153911745,1677,60,217.2222222222222,368.9874149863389,1677,60,176.78571428571428,102.3599820929348,366,0,197.06451612903223,1088.3058067621705,6061,0,359.3529411764706,1469.2874948923572,6061,0,469.9230769230769,1684.127145909638,6075,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,198.90965732087227
15709,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50905,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773604104304,1773604104304,0,2,160,1773604104304,1773604104304,0,1,72,1773604104304,1773604104304,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
14467,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59875,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773600942221,1773600952285,10064,32,6395,1773600942221,1773600952285,10064,18,3920,1773600942221,1773600952285,10064,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,324.64516129032256,1796.4204509410206,10004,0,591.9999999999999,2425.427230407047,10004,0,774.1538461538462,2781.342866499138,10031,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.22118380062304
5715,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,64394,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773591544043,1773591544043,0,2,239,1773591544043,1773591544043,0,1,90,1773591544043,1773591544043,0,1,149,90,119.5,41.71930009000631,149,90,90.0,0.0,90,149,149.0,0.0,149,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab.fyp.lab,,,,,0,113.80952380952381
22086,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50172,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773611886862,1773611893967,7105,31,6052,1773611886862,1773611893967,7105,17,3823,1773611886862,1773611893967,7105,14,2229,60,195.22580645161293,293.5847077849276,1717,60,224.8823529411764,389.2158595100124,1717,60,159.21428571428575,99.54834818505844,366,0,236.8333333333333,1288.8838015984948,7061,0,444.0625,1764.5222382182285,7061,0,546.5384615384615,1960.9664545568944,7073,2,1,2,0,30,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,14,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,194.59807073954983
12602,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59463,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773600286711,1773600295814,9103,31,6223,1773600286711,1773600295814,9103,17,3748,1773600286712,1773600295813,9101,14,2475,60,200.7419354838709,287.1154201991405,1681,60,220.4705882352941,380.9690141020426,1681,60,176.78571428571428,102.3599820929348,366,0,303.4333333333333,1651.0275104400546,9045,0,568.9375,2260.294684880713,9045,0,700.0769230769231,2507.3509414499085,9045,2,2,2,0,30,23,1,0,1,1,1,0,16,11,1,0,1,1,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,200.09646302250803
17699,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50374,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773604587873,1773604587873,0,2,160,1773604587873,1773604587873,0,1,72,1773604587873,1773604587873,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
7611,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55552,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773593863129,1773593871235,8106,32,6403,1773593863129,1773593871235,8106,18,3928,1773593863129,1773593871235,8106,14,2475,60,200.09375,284.95425319038543,1695,60,218.22222222222223,373.17691050753353,1695,60,176.78571428571428,102.3599820929348,366,0,261.48387096774195,1443.2742837259025,8038,0,476.8235294117648,1948.4888771588523,8038,0,623.5384615384615,2237.3914728013297,8070,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.47040498442368
3996,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63756,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773588865137,1773588876605,11468,6,546,1773588865137,1773588869141,4004,4,364,1773588871415,1773588876605,5190,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,988,2293.6,1720.797140862339,5190,988,1334.6666666666667,590.0824801104785,2016,5190,5190.0,0.0,5190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0,89.50819672131148
17451,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62329,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773604984339,1773604986448,2109,32,6389,1773604984339,1773604986448,2109,18,3914,1773604984339,1773604986448,2109,14,2475,60,199.65625,282.5859400396002,1681,60,217.44444444444449,369.9183093002502,1681,60,176.78571428571428,102.3599820929348,366,0,68.03225806451613,370.26571394706696,2063,0,124.05882352941175,499.67132579679753,2063,0,162.23076923076923,575.343977380221,2077,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.03426791277258
9109,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56076,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773594736466,1773594745569,9103,31,6335,1773594736466,1773594745569,9103,17,3860,1773594736466,1773594745568,9102,14,2475,60,204.3548387096774,287.1192027000977,1687,60,227.0588235294117,380.58433207835736,1687,60,176.78571428571428,102.3599820929348,366,0,303.4333333333332,1648.2037596527116,9030,0,568.9375,2256.307498805663,9030,0,700.1538461538461,2514.231620401279,9068,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,203.69774919614147
8820,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56233,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773595012553,1773595012562,9,12,2581,1773595012553,1773595012562,9,7,1388,1773595012553,1773595012562,9,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,0.8181818181818181,1.4012980994907414,4,0,1.5,2.0736441353327724,5,1,2.25,1.5,4,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
13087,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63438,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773599973623,1773599981175,7552,2,172,1773599973623,1773599973623,0,1,86,1773599981175,1773599981175,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,7552,7552.0,0.0,7552,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0,81.9047619047619
23491,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50019,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773611626909,1773611635999,9090,31,6356,1773611626909,1773611635999,9090,17,3881,1773611626909,1773611635999,9090,14,2475,60,205.03225806451616,290.73590351278915,1708,60,228.29411764705884,385.61991726081175,1708,60,176.78571428571428,102.3599820929348,366,0,303.0,1651.4827820205526,9047,0,568.125,2261.039285372989,9047,0,699.2307692307692,2512.703429702962,9062,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,204.37299035369773
14894,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60521,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773602047072,1773602056195,9123,30,5962,1773602047072,1773602056195,9123,17,3793,1773602047073,1773602056194,9121,13,2169,60,198.7333333333334,292.2385578814741,1687,60,223.1176470588235,382.02942987958096,1687,60,166.8461538461538,99.25879151142074,366,0,314.5862068965517,1683.911486417463,9070,0,570.1875,2266.6246040827614,9070,0,760.0833333333334,2622.621362417011,9088,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,198.07308970099666
8126,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,49599,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773593454329,1773593461487,7158,2,172,1773593454329,1773593454329,0,1,86,1773593461487,1773593461487,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,7158,7158.0,0.0,7158,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0,81.9047619047619
15295,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,61985,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773603033170,1773603033170,0,2,212,1773603033170,1773603033170,0,1,82,1773603033170,1773603033170,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0,100.95238095238095
1151,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60289,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773585699748,1773585699748,0,2,160,1773585699748,1773585699748,0,1,72,1773585699748,1773585699748,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,svr1.fyp.lab,,,,,0,76.19047619047619
23687,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50789,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773612884639,1773612884650,11,12,2581,1773612884639,1773612884650,11,7,1388,1773612884639,1773612884650,11,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.61245154965971,5,0,1.8333333333333333,2.316606713852541,6,1,2.75,2.0615528128088303,5,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
3106,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62522,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773588210720,1773588210720,0,2,239,1773588210720,1773588210720,0,1,90,1773588210720,1773588210720,0,1,149,90,119.5,41.71930009000631,149,90,90.0,0.0,90,149,149.0,0.0,149,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab.fyp.lab,,,,,0,113.80952380952381
15145,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54134,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773603422912,1773603422912,0,2,160,1773603422912,1773603422912,0,1,72,1773603422912,1773603422912,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
15934,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,61567,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773603750480,1773603758553,8073,30,5962,1773603750480,1773603758553,8073,17,3793,1773603750480,1773603758553,8073,13,2169,60,198.7333333333334,292.23855788147404,1687,60,223.1176470588235,382.02942987958096,1687,60,166.8461538461538,99.25879151142074,366,0,278.3793103448276,1490.084355564982,8026,0,504.5625,2005.7228777924431,8026,0,672.75,2321.032651252847,8043,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,198.07308970099666
10765,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56583,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773596822507,1773596822508,1,2,212,1773596822507,1773596822507,0,1,82,1773596822508,1773596822508,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0,100.95238095238095
12692,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,58997,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773599534315,1773599534325,10,12,2581,1773599534315,1773599534325,10,7,1388,1773599534315,1773599534325,10,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,0.9090909090909092,1.513574937328539,5,0,1.6666666666666667,1.751190071541826,5,1,2.5,1.9148542155126764,5,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,213.30578512396696
22222,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60000,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773612084062,1773612084062,0,2,204,1773612084062,1773612084062,0,1,78,1773612084062,1773612084062,0,1,126,78,102.0,33.94112549695428,126,78,78.0,0.0,78,126,126.0,0.0,126,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab,,,,,0,97.14285714285714
10074,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53322,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773597212491,1773597212491,0,2,212,1773597212491,1773597212491,0,1,82,1773597212491,1773597212491,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0,100.95238095238095
12782,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53646,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773600008220,1773600008220,0,2,160,1773600008220,1773600008220,0,1,72,1773600008220,1773600008220,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
3044,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52095,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773587896375,1773587904456,8081,30,5956,1773587896375,1773587904456,8081,17,3787,1773587896375,1773587904456,8081,13,2169,60,198.53333333333336,291.1850618247527,1681,60,222.76470588235293,380.5925527075781,1681,60,166.8461538461538,99.25879151142074,366,0,278.65517241379314,1491.185560836508,8032,0,505.0625000000001,2007.1903901972032,8032,0,673.4166666666667,2322.398621266514,8048,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,197.87375415282392
15688,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,61771,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773604086984,1773604098277,11293,31,6365,1773604086984,1773604098277,11293,17,3890,1773604086984,1773604098276,11292,14,2475,60,205.32258064516125,292.28711764254155,1717,60,228.8235294117647,387.7784862673079,1717,60,176.78571428571428,102.3599820929348,366,0,376.4333333333333,2050.297971335964,11232,0,705.8125,2806.9942932788445,11232,0,868.6153846153845,3121.327055876008,11257,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,204.66237942122186
6133,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54495,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773592072623,1773592072634,11,12,2575,1773592072623,1773592072634,11,7,1382,1773592072623,1773592072633,10,5,1193,60,214.5833333333333,168.55506698423696,617,60,197.42857142857144,199.0610100303064,617,66,238.6,132.1203996360895,366,0,1.0,1.7888543819998317,6,0,1.8333333333333333,2.316606713852541,6,0,2.5,2.6457513110645907,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,212.8099173553719
2796,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,51887,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773587578106,1773587581197,3091,32,6403,1773587578106,1773587581197,3091,18,3928,1773587578106,1773587581197,3091,14,2475,60,200.09375,284.95425319038543,1695,60,218.22222222222223,373.17691050753353,1695,60,176.78571428571428,102.3599820929348,366,0,99.70967741935485,545.3417395571568,3038,0,181.8235294117647,736.041543944202,3038,0,237.7692307692308,846.7948545196916,3056,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,199.47040498442368
14143,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,61438,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773601217235,1773601217235,0,2,212,1773601217235,1773601217235,0,1,82,1773601217235,1773601217235,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0,100.95238095238095
2067,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50322,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773586578304,1773586578304,0,2,160,1773586578304,1773586578304,0,1,72,1773586578304,1773586578304,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0,76.19047619047619
1587,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50954,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773586003306,1773586008395,5089,31,6335,1773586003306,1773586008395,5089,17,3860,1773586003306,1773586008394,5088,14,2475,60,204.3548387096774,287.1192027000977,1687,60,227.0588235294117,380.58433207835736,1687,60,176.78571428571428,102.3599820929348,366,0,169.63333333333335,917.9946090794056,5030,0,318.0625,1256.5402483937128,5030,0,391.38461538461536,1400.6545219088075,5053,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0,203.69774919614147
