id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,label
16292,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,51582,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773603702789,1773603702789,0,2,160,1773603702789,1773603702789,0,1,72,1773603702789,1773603702789,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0
21471,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,63988,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773609855830,1773609863584,7754,5,435,1773609855830,1773609859842,4012,4,348,1773609863584,1773609863584,0,1,87,87,87.0,0.0,87,87,87.0,0.0,87,87,87.0,0.0,87,1000,1938.5,1290.4235738702234,3742,1000,1337.3333333333333,573.9175318225898,2000,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,oca.telemetry.microsoft.com,,,,,0
14611,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,138,192.168.56.255,ff:ff:ff:ff:ff:ff,ff:ff:ff,138,17,4,0,0,1773602173561,1773602173561,0,1,243,1773602173561,1773602173561,0,1,243,0,0,0,0,0,243,243.0,0.0,243,243,243.0,0.0,243,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NETBIOS.SMBV1,System,0,6,svr1,,,,,0
18180,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50471,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,389,6,4,0,0,1773605054500,1773605054503,3,13,3802,1773605054500,1773605054503,3,7,2560,1773605054500,1773605054503,3,6,1242,60,292.46153846153845,455.8877082836327,1745,60,365.71428571428567,615.2643643956947,1745,60,207.0,168.11781583163636,440,0,0.2499999999999999,0.4522670168666455,1,0,0.5,0.5477225575051662,1,0,0.6,0.8944271909999159,2,2,1,2,0,12,7,1,1,1,1,1,0,6,4,0,1,1,0,1,0,6,3,1,0,LDAP,System,0,6,,,,,,0
12426,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,58815,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773599245700,1773599249800,4100,32,6395,1773599245700,1773599249800,4100,18,3920,1773599245701,1773599249799,4098,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,132.25806451612902,726.7421811409204,4048,0,241.1764705882353,981.0090618397796,4048,0,315.2307692307692,1126.3816814506938,4064,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
20561,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50601,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,389,6,4,0,0,1773608658369,1773608658677,308,14,3552,1773608658369,1773608658677,308,8,2701,1773608658369,1773608658677,308,6,851,60,253.7142857142857,481.7296446653979,1905,60,337.625,637.4383863783004,1905,60,141.83333333333331,90.66292884452096,265,0,23.692307692307693,78.16796510867331,283,0,44.0,105.72606112023658,283,0,61.6,136.62466834360478,306,2,1,2,0,13,7,1,1,1,1,1,0,7,4,0,1,1,0,1,0,6,3,1,0,LDAP,System,0,6,,,,,,0
3248,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,49550,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773587250254,1773587250254,0,2,204,1773587250254,1773587250254,0,1,78,1773587250254,1773587250254,0,1,126,78,102.0,33.94112549695428,126,78,78.0,0.0,78,126,126.0,0.0,126,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab,,,,,0
5447,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53754,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773590767345,1773590769418,2073,31,6343,1773590767345,1773590769418,2073,17,3868,1773590767345,1773590769418,2073,14,2475,60,204.61290322580643,288.4965253885917,1695,60,227.52941176470583,382.5024701957915,1695,60,176.78571428571428,102.3599820929348,366,0,69.10000000000001,370.5646530215281,2031,0,129.5625,507.0776362320337,2031,0,159.46153846153845,566.2532730419924,2044,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
23466,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50707,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773612728014,1773612728025,11,12,2581,1773612728014,1773612728025,11,7,1388,1773612728014,1773612728024,10,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.7888543819998317,6,0,1.8333333333333333,2.316606713852541,6,0,2.5,2.6457513110645907,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
18161,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63301,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773606595056,1773606605136,10080,31,6012,1773606595056,1773606605136,10080,17,3783,1773606595056,1773606605135,10079,14,2229,60,193.9354838709677,286.6801859777861,1677,60,222.52941176470588,379.6347121982951,1677,60,159.21428571428575,99.54834818505844,366,0,335.99999999999994,1831.2856610626843,10032,0,630.0,2507.204153368183,10032,0,775.3076923076924,2785.5025993111603,10046,2,1,2,0,30,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,14,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
21374,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,55916,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773610283793,1773610295255,11462,6,546,1773610283793,1773610287813,4020,4,364,1773610290930,1773610295255,4325,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,989,2292.4,1433.3899678733628,4325,989,1340.0,585.5774927368708,2016,4325,4325.0,0.0,4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0
16678,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,62452,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773605208198,1773605214299,6101,33,6527,1773605208198,1773605214299,6101,18,3922,1773605208198,1773605214299,6101,15,2605,60,197.78787878787875,278.6421044072214,1683,60,217.8888888888889,370.2363138653138,1683,60,173.66666666666666,99.37351376546589,366,0,190.65625,1068.1247543837842,6044,0,358.88235294117646,1465.0354041094424,6044,0,435.7857142857143,1614.4629580319097,6045,2,2,2,0,32,25,1,0,1,1,1,0,17,12,1,0,1,1,1,0,15,13,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
18440,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63055,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773606187330,1773606198341,11011,6,546,1773606187330,1773606191353,4023,4,364,1773606194881,1773606198341,3460,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,1007,2202.2,1246.8194335989474,3528,1007,1341.0,571.5907626965293,2001,3460,3460.0,0.0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0
9097,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,51667,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773595348011,1773595355027,7016,2,172,1773595348011,1773595348011,0,1,86,1773595355027,1773595355027,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,7016,7016.0,0.0,7016,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0
22432,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50085,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773611745113,1773611754220,9107,44,9436,1773611745113,1773611754220,9107,24,6137,1773611745113,1773611754219,9106,20,3299,60,214.45454545454547,333.5438644522518,1687,60,255.70833333333337,442.7081165387364,1687,60,164.94999999999996,98.98829011023156,366,0,211.79069767441865,1088.8942744196002,6861,0,395.9565217391304,1478.97241594109,6861,0,479.2631578947368,1630.6984475679692,6890,2,1,2,0,43,32,1,0,1,1,1,0,23,16,1,0,1,0,1,0,20,16,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
9995,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56874,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,25,6,4,0,0,1773596072950,1773596072969,19,9,626,1773596072950,1773596072969,19,5,348,1773596072950,1773596072968,18,4,278,60,69.55555555555556,12.669955713331351,92,60,69.6,12.095453691366853,89,60,69.5,15.264337522473747,92,0,2.375,5.9266347955648495,17,0,4.75,8.845903006477066,18,0,6.0,9.539392014169456,17,2,1,2,0,8,3,2,1,1,1,1,0,4,2,1,1,1,0,1,0,4,1,1,0,SMTP,Email,0,6,svr1.fyp.lab,,,,,0
14520,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,60559,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773602098796,1773602102872,4076,32,6389,1773602098796,1773602102872,4076,18,3914,1773602098796,1773602102872,4076,14,2475,60,199.65625,282.5859400396002,1681,60,217.44444444444449,369.9183093002502,1681,60,176.78571428571428,102.3599820929348,366,0,131.48387096774195,723.5416076940677,4030,0,239.76470588235296,976.7315092575188,4030,0,313.53846153846155,1120.2783594107773,4042,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
18241,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63359,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773606681505,1773606687588,6083,32,6395,1773606681505,1773606687588,6083,18,3920,1773606681506,1773606687587,6081,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,196.2258064516129,1083.081797762829,6032,0,357.8235294117647,1462.2112636044644,6032,0,467.7692307692308,1676.3626871814938,6047,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
16339,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,61669,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773603942450,1773603956278,13828,32,6395,1773603942450,1773603956278,13828,18,3920,1773603942450,1773603956277,13827,14,2475,60,199.84375000000003,283.6007085589901,1687,60,217.77777777777777,371.314763502303,1687,60,176.78571428571428,102.3599820929348,366,0,446.0645161290324,2474.8615710174427,13781,0,813.4117647058822,3341.6738144757546,13781,0,1063.6153846153843,3825.0094888436015,13794,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
18065,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,63528,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773606971791,1773606976888,5097,32,6385,1773606971791,1773606976888,5097,18,3910,1773606971791,1773606976887,5096,14,2475,60,199.53125000000009,281.9096153911745,1677,60,217.2222222222222,368.9874149863389,1677,60,176.78571428571428,102.3599820929348,366,0,164.4193548387097,906.7318888621764,5050,0,299.8235294117647,1224.1004980849264,5050,0,392.0,1403.7736047288156,5064,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
4190,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,53074,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773589632249,1773589632260,11,12,2575,1773589632249,1773589632260,11,7,1382,1773589632249,1773589632259,10,5,1193,60,214.5833333333333,168.55506698423696,617,60,197.42857142857144,199.0610100303064,617,66,238.6,132.1203996360895,366,0,1.0,1.4832396974191326,5,0,1.8333333333333333,2.316606713852541,6,1,2.5,1.9148542155126764,5,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
22262,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,57459,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773612122320,1773612130055,7735,5,455,1773612122320,1773612126341,4021,4,364,1773612130055,1773612130055,0,1,91,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,1000,1933.75,1279.1274043920205,3714,1000,1340.3333333333333,584.286174176091,2015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0
13138,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59000,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773599539371,1773599546453,7082,30,5962,1773599539371,1773599546453,7082,17,3793,1773599539371,1773599546452,7081,13,2169,60,198.7333333333334,292.23855788147404,1687,60,223.1176470588235,382.02942987958096,1687,60,166.8461538461538,99.25879151142074,366,0,244.2068965517241,1304.9090384092551,7029,0,442.625,1756.3767961345882,7029,0,590.0833333333334,2034.039440858927,7049,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
12997,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,58895,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773599359200,1773599364310,5110,30,6101,1773599359200,1773599364310,5110,17,3756,1773599359201,1773599364310,5109,13,2345,60,203.36666666666667,294.2637197848372,1695,60,220.94117647058823,384.47813178844046,1695,60,180.3846153846154,105.6137131733205,366,0,176.20689655172413,939.1037284602174,5059,0,319.375,1263.912384885387,5059,0,425.75,1464.1477275814138,5075,2,1,2,0,29,22,1,0,1,1,1,0,16,11,1,0,1,0,1,0,13,11,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
20231,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,57563,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773607458274,1773607458274,0,2,231,1773607458274,1773607458274,0,1,86,1773607458274,1773607458274,0,1,145,86,115.5,41.71930009000631,145,86,86.0,0.0,86,145,145.0,0.0,145,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab.fyp.lab,,,,,0
2828,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,49873,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,445,6,4,0,0,1773587691785,1773587702546,10761,23,6556,1773587691785,1773587702546,10761,13,4490,1773587691785,1773587702546,10761,10,2066,60,285.0434782608696,410.7539053386932,1591,60,345.3846153846154,538.7170776424206,1591,60,206.6,115.63947807253751,366,0,489.1363636363636,2293.3595297947577,10757,0,896.75,3105.1734873213823,10757,0,1195.6666666666667,3585.500034862641,10757,2,1,2,0,22,16,1,0,1,1,1,0,12,8,1,0,1,0,1,0,10,8,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
13938,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,57297,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773600402504,1773600413696,11192,6,546,1773600402504,1773600406547,4043,4,364,1773600410236,1773600413696,3460,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,1012,2238.4,1289.0668330230203,3689,1012,1347.6666666666667,578.7955885572499,2016,3460,3460.0,0.0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0
22402,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,65404,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773612346908,1773612353242,6334,2,172,1773612346908,1773612346908,0,1,86,1773612353242,1773612353242,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,6334,6334.0,0.0,6334,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0
6380,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,54364,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773591825076,1773591825086,10,12,2575,1773591825076,1773591825086,10,7,1382,1773591825076,1773591825086,10,5,1193,60,214.5833333333333,168.55506698423696,617,60,197.42857142857144,199.0610100303064,617,66,238.6,132.1203996360895,366,0,0.9090909090909092,1.4459976109624424,5,0,1.6666666666666667,2.250925735484551,6,1,2.5,2.380476142847616,6,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
14928,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50400,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,49671,6,4,0,0,1773603148597,1773603158699,10102,12,1980,1773603148597,1773603158699,10102,7,1438,1773603148597,1773603158698,10101,5,542,60,165.0,234.01864727565467,878,60,205.42857142857144,305.16381237124494,878,60,108.4,63.64589539004067,182,0,918.3636363636364,3037.583752679991,10077,0,1683.6666666666667,4111.886655376905,10077,0,2525.25,5049.83335533626,10100,2,1,2,0,11,4,0,2,1,1,1,0,6,2,0,1,1,0,1,0,5,2,0,1,DCERPC,RPC,0,6,,,,,,0
4630,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,56716,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773589683140,1773589683140,0,2,204,1773589683140,1773589683140,0,1,78,1773589683140,1773589683140,0,1,126,78,102.0,33.94112549695428,126,78,78.0,0.0,78,126,126.0,0.0,126,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab,,,,,0
20798,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50642,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,389,6,4,0,0,1773609858308,1773609858311,3,13,3802,1773609858308,1773609858311,3,7,2560,1773609858308,1773609858311,3,6,1242,60,292.46153846153845,455.8877082836327,1745,60,365.71428571428567,615.2643643956947,1745,60,207.0,168.11781583163636,440,0,0.2499999999999999,0.4522670168666455,1,0,0.5,0.5477225575051662,1,0,0.6,0.5477225575051662,1,2,1,2,0,12,7,1,1,1,1,1,0,6,4,0,1,1,0,1,0,6,3,1,0,LDAP,System,0,6,,,,,,0
12876,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,61550,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773599697823,1773599697823,0,2,160,1773599697823,1773599697823,0,1,72,1773599697823,1773599697823,0,1,88,72,80.0,11.31370849898476,88,72,72.0,0.0,72,88,88.0,0.0,88,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,dc01.fyp.lab,,,,,0
23687,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50789,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773612884639,1773612884650,11,12,2581,1773612884639,1773612884650,11,7,1388,1773612884639,1773612884650,11,5,1193,60,215.08333333333337,169.86115096178,623,60,198.28571428571428,201.17050337604525,623,66,238.6,132.1203996360895,366,0,1.0,1.61245154965971,5,0,1.8333333333333333,2.316606713852541,6,1,2.75,2.0615528128088303,5,2,1,2,0,11,8,1,0,1,1,1,0,6,4,1,0,1,0,1,0,5,4,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
489,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50138,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773584718047,1773584724151,6104,32,6389,1773584718047,1773584724151,6104,18,3914,1773584718047,1773584724151,6104,14,2475,60,199.65625,282.5859400396002,1681,60,217.44444444444449,369.9183093002502,1681,60,176.78571428571428,102.3599820929348,366,0,196.90322580645164,1086.2993864442928,6050,0,359.0588235294117,1466.5356912886675,6050,0,469.5384615384616,1682.739364616746,6070,2,1,2,0,31,24,1,0,1,1,1,0,17,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
2124,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,65331,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773586714054,1773586725247,11193,6,546,1773586714054,1773586718050,3996,4,364,1773586721787,1773586725247,3460,2,182,91,91.0,0.0,91,91,91.0,0.0,91,91,91.0,0.0,91,996,2238.6,1310.7378837891274,3737,996,1332.0,578.5084269049155,2000,3460,3460.0,0.0,3460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.MICROSOFT,Network,0,6,settings-win.data.microsoft.com,,,,,0
11850,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,50226,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,49671,6,4,0,0,1773598368721,1773598383558,14837,13,2160,1773598368721,1773598383558,14837,7,1444,1773598368721,1773598383558,14837,6,716,60,166.15384615384616,223.8399153241166,878,60,206.2857142857143,304.6953201072148,878,60,119.33333333333331,62.91157816067458,182,0,1236.4166666666667,4276.778066347128,14817,0,2472.833333333333,6047.3865898143695,14817,0,2967.4,6624.132720590674,14817,2,1,2,0,12,5,0,2,1,1,1,0,6,2,0,1,1,0,1,0,6,3,0,1,DCERPC,RPC,0,6,,,,,,0
21436,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52372,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773610560736,1773610560736,0,2,212,1773610560736,1773610560736,0,1,82,1773610560736,1773610560736,0,1,130,82,106.0,33.94112549695428,130,82,82.0,0.0,82,130,130.0,0.0,130,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_kerberos._tcp.fyp.lab,,,,,0
10984,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,50578,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773598421509,1773598429287,7778,2,172,1773598421509,1773598421509,0,1,86,1773598429287,1773598429287,0,1,86,86,86.0,0.0,86,86,86.0,0.0,86,86,86.0,0.0,86,7778,7778.0,0.0,7778,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,10.56.168.192.in-addr.arpa,,,,,0
6956,0,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,0,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,0,1,4,0,0,1773592743566,1773592743567,1,4,240,1773592743566,1773592743567,1,2,120,1773592743566,1773592743567,1,2,120,60,60.0,0.0,60,60,60.0,0.0,60,60,60.0,0.0,60,0,0.3333333333333333,0.5773502691896258,1,1,1.0,0.0,1,1,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ICMP,Network,0,6,,,,,,0
12164,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,59055,192.168.56.100,08:00:27:7a:a2:fc,08:00:27,445,6,4,0,0,1773599614630,1773599616736,2106,31,6325,1773599614630,1773599616736,2106,17,3850,1773599614630,1773599616736,2106,14,2475,60,204.0322580645161,285.39837465911484,1677,60,226.4705882352941,378.18697717647865,1677,60,176.78571428571428,102.3599820929348,366,0,70.2,373.4021960299645,2047,0,131.62499999999997,510.824806889146,2047,0,162.0,573.9130305775142,2072,2,1,2,0,30,24,1,0,1,1,1,0,16,12,1,0,1,0,1,0,14,12,0,0,NETBIOS.SMBV23,System,0,6,,,,,,0
12430,0,192.168.56.200,08:00:27:ca:6f:1c,08:00:27,52838,192.168.56.10,08:00:27:b6:cd:2f,08:00:27,53,17,4,0,0,1773598735971,1773598735972,1,2,204,1773598735971,1773598735971,0,1,78,1773598735972,1773598735972,0,1,126,78,102.0,33.94112549695428,126,78,78.0,0.0,78,126,126.0,0.0,126,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,_ldap._tcp.fyp.lab,,,,,0
